frame,time_s,particle_id,x_um,y_um,intensity,channel_id,temperature
0,0.0,15,175.08352309275057,44.90436894295665,1283.9727765222544,channel_A,25.0
1,0.03333333333333333,15,175.49305878873267,44.57615173554286,1343.1694555240547,channel_A,25.0
2,0.06666666666666667,15,176.95492210684355,45.85616610445387,1199.3207443921588,channel_A,25.0
3,0.1,15,176.70668788241878,45.569585775244846,1292.2745314194121,channel_A,25.0
4,0.13333333333333333,15,176.55882177264047,44.97901177552929,1232.0819568021013,channel_A,25.0
5,0.16666666666666666,15,176.13726721175252,45.960329024888736,1265.3360496513253,channel_A,25.0
6,0.2,15,175.56323610117525,46.44733596028698,1320.4210636996968,channel_A,25.0
7,0.23333333333333334,15,175.4065337930126,47.0846765970872,1145.2118582813305,channel_A,25.0
8,0.26666666666666666,15,175.09213310275265,47.148889185218835,1375.613700895706,channel_A,25.0
9,0.3,15,174.40950174802134,46.3786972570002,1241.9837091719055,channel_A,25.0
10,0.3333333333333333,15,174.29928354468328,46.44878050778058,1150.5691125400874,channel_A,25.0
11,0.36666666666666664,15,174.53838631061535,45.573591573582384,1207.7292138317648,channel_A,25.0
12,0.4,15,174.01887085482448,45.720499439662234,1257.4687703369905,channel_A,25.0
13,0.43333333333333335,15,173.94073134618625,46.10419059542465,1207.7149183308163,channel_A,25.0
14,0.4666666666666667,15,174.73344477032083,46.70380270090337,1122.9664317540169,channel_A,25.0
15,0.5,15,173.97158071309426,46.67127229179196,1257.1243403290698,channel_A,25.0
16,0.5333333333333333,15,175.09163719689818,47.107770790754714,1205.9212906550376,channel_A,25.0
17,0.5666666666666667,15,174.69341001249393,46.5827786361275,1291.8002817064214,channel_A,25.0
18,0.6,15,174.81583036085917,47.150357945405936,1184.2378966703038,channel_A,25.0
19,0.6333333333333333,15,175.58236398919087,47.479901351586264,1392.5357250231796,channel_A,25.0
20,0.6666666666666666,15,176.48618483300706,47.05547594048813,1283.198500619499,channel_A,25.0
21,0.7,15,176.7732177885311,47.389971402720555,1263.379397553592,channel_A,25.0
22,0.7333333333333333,15,176.38280992068914,47.97970926038449,1290.0477504303803,channel_A,25.0
