frame,time_s,particle_id,x_um,y_um,intensity,channel_id,temperature
0,0.0,19,117.62352936697107,22.693329545156875,1123.3154290522345,channel_A,25.0
1,0.03333333333333333,19,117.79747926582299,22.917650093992748,1129.6637028093003,channel_A,25.0
2,0.06666666666666667,19,118.11857594696367,22.730937800273182,1274.6986314891285,channel_A,25.0
3,0.1,19,118.13827926259485,22.896167659098463,1119.821362532434,channel_A,25.0
4,0.13333333333333333,19,118.30304517580022,23.460943748167974,987.2469609904756,channel_A,25.0
5,0.16666666666666666,19,118.21739100275188,22.674485840664552,1118.4037964840384,channel_A,25.0
6,0.2,19,124.19570378004629,30.659755321427273,1122.9252717506997,channel_A,25.0
7,0.23333333333333334,19,117.92875617230273,22.777494330543636,1115.9971162860895,channel_A,25.0
8,0.26666666666666666,19,118.4741841099711,22.46203786567251,1089.0218537791889,channel_A,25.0
9,0.3,19,117.82008493429981,22.438724044789446,1054.9834216594074,channel_A,25.0
10,0.3333333333333333,19,118.71744957566253,22.19329449272075,1251.5805557684853,channel_A,25.0
11,0.36666666666666664,19,119.08580632639878,21.915195640196544,1147.5886783838937,channel_A,25.0
12,0.4,19,118.85793803733023,21.64609446932278,1118.753444282817,channel_A,25.0
13,0.43333333333333335,19,118.58530613310101,20.90193627399512,1249.7807984640065,channel_A,25.0
14,0.4666666666666667,19,119.6405959877961,21.202521158413095,1080.5490074003699,channel_A,25.0
15,0.5,19,120.19799720275041,21.780397242422428,1163.6356503872312,channel_A,25.0
16,0.5333333333333333,19,120.87994784663242,21.753945129165952,1059.0635917954182,channel_A,25.0
17,0.5666666666666667,19,120.76873461747802,22.201949307021984,1172.0145450668192,channel_A,25.0
18,0.6,19,121.04788573885834,21.99866739997536,1065.5343493335758,channel_A,25.0
19,0.6333333333333333,19,121.26604133864248,21.6621314492751,1156.183302347394,channel_A,25.0
20,0.6666666666666666,19,121.2174765886599,21.85601888790644,1239.9311422760395,channel_A,25.0
21,0.7,19,121.2517431806863,22.170548792214177,1134.8893693283296,channel_A,25.0
22,0.7333333333333333,19,121.90283430826817,22.042340798279014,1005.7730454081947,channel_A,25.0
23,0.7666666666666666,19,122.87579314964205,22.442864264604907,1131.6316769241548,channel_A,25.0
