frame,time_s,particle_id,x_um,y_um,intensity,channel_id,temperature
0,0.0,95,83.84383768439167,43.79544451383615,962.9180613188098,channel_C,37.0
1,0.03333333333333333,95,83.81631660117438,43.79031492172916,899.3661504438428,channel_C,37.0
2,0.06666666666666667,95,84.14452382379321,44.02308806916798,1018.0129646738797,channel_C,37.0
3,0.1,95,83.73827445891102,43.30985669942129,927.1113611965123,channel_C,37.0
4,0.13333333333333333,95,83.7463871266848,42.32675882692809,919.5722493456244,channel_C,37.0
5,0.16666666666666666,95,83.86931587387751,42.91820137348532,979.8398492901614,channel_C,37.0
6,0.2,95,82.98692459034146,42.58518347227476,998.1509813900415,channel_C,37.0
7,0.23333333333333334,95,82.08982278977084,42.06164407010332,888.5429546064719,channel_C,37.0
8,0.26666666666666666,95,81.91500316834409,41.68438403378551,893.4187677526137,channel_C,37.0
9,0.3,95,80.69432421208693,40.36287826378284,927.9944250111635,channel_C,37.0
10,0.3333333333333333,95,80.07624885591497,40.338438962994616,934.8054202669596,channel_C,37.0
11,0.36666666666666664,95,79.18138047763652,40.40133236087373,930.35345938587,channel_C,37.0
12,0.4,95,79.40080540934109,41.18210149464867,931.4051910424961,channel_C,37.0
13,0.43333333333333335,95,79.28820718619606,40.983452165267444,1015.9811806903214,channel_C,37.0
14,0.4666666666666667,95,79.33156714213136,41.12756812507097,955.313729461593,channel_C,37.0
15,0.5,95,78.47084656624043,41.58658667735695,839.8795067363878,channel_C,37.0
16,0.5333333333333333,95,78.51579004995753,40.87062828514382,1022.4472567970505,channel_C,37.0
17,0.5666666666666667,95,79.24522052813836,41.43741012646816,955.3998284964367,channel_C,37.0
18,0.6,95,79.1886663218825,40.91462075900131,929.9993936009267,channel_C,37.0
19,0.6333333333333333,95,79.7291477283146,41.788793061113246,934.1279765512375,channel_C,37.0
20,0.6666666666666666,95,80.06502817853838,42.53355247250784,886.1470265429607,channel_C,37.0
21,0.7,95,80.37658298856275,41.88318715277782,973.6836869162457,channel_C,37.0
22,0.7333333333333333,95,80.11118696247176,42.00833587093716,990.5725890097203,channel_C,37.0
23,0.7666666666666666,95,80.83769362830037,42.827311183751426,953.6594407242706,channel_C,37.0
24,0.8,95,80.65741850606096,42.276681397532926,922.5424359280183,channel_C,37.0
25,0.8333333333333334,95,81.50561234994996,42.749038995903085,930.6941893589723,channel_C,37.0
26,0.8666666666666667,95,81.4148004668489,43.06781331753975,968.4776224386601,channel_C,37.0
28,0.9333333333333333,95,79.76539789984305,43.29539041497926,1022.9779943776541,channel_C,37.0
29,0.9666666666666667,95,79.92317200506463,42.275234837380644,938.6506309940839,channel_C,37.0
30,1.0,95,79.9063121105957,42.500108255095476,969.1290694379722,channel_C,37.0
31,1.0333333333333332,95,80.48538057508907,42.46918433373675,1002.4576537948028,channel_C,37.0
32,1.0666666666666667,95,81.69744391562102,42.05356840701076,914.7299402379066,channel_C,37.0
33,1.1,95,81.7101934373585,42.01280866904075,1020.9274462473761,channel_C,37.0
34,1.1333333333333333,95,82.99615636123863,41.47973622072029,992.0023167347894,channel_C,37.0
35,1.1666666666666667,95,83.61455561385335,39.33873213359738,928.7145874435543,channel_C,37.0
36,1.2,95,84.22217917425584,37.668928526153124,1000.3387503852679,channel_C,37.0
