frame,time_s,particle_id,x_um,y_um,intensity,channel_id,temperature
0,0.0,57,40.15475178134089,17.2513714686098,925.8884278116803,channel_B,37.0
1,0.03333333333333333,57,40.34515926153305,17.590915094533674,900.7633567867957,channel_B,37.0
2,0.06666666666666667,57,40.408555506818,17.389633586984786,927.483623620978,channel_B,37.0
3,0.1,57,39.536131590879904,17.603526906672986,892.6856832950094,channel_B,37.0
4,0.13333333333333333,57,39.72992153466002,17.749823736007105,971.4155364521766,channel_B,37.0
5,0.16666666666666666,57,39.32376637343305,16.464257835466917,810.8057374603569,channel_B,37.0
6,0.2,57,40.406877815421055,16.072263931257194,924.7637537632648,channel_B,37.0
7,0.23333333333333334,57,40.317799669799186,16.436702448614394,957.7202543373894,channel_B,37.0
8,0.26666666666666666,57,40.38991898241203,15.910619495725564,865.065631742075,channel_B,37.0
9,0.3,57,39.686632134175866,15.590203918855618,842.0101814530284,channel_B,37.0
10,0.3333333333333333,57,38.505387005728664,16.44300454194274,975.4105189695166,channel_B,37.0
11,0.36666666666666664,57,37.808001188295755,16.36018103881005,868.7712292488666,channel_B,37.0
12,0.4,57,36.75273471122386,15.424699125313277,981.5657708137941,channel_B,37.0
13,0.43333333333333335,57,36.64817991501431,15.761084433094215,893.7037638181062,channel_B,37.0
14,0.4666666666666667,57,36.734023751305095,15.13659444213895,914.6552786435426,channel_B,37.0
15,0.5,57,36.34779602363414,15.635420179363337,832.1329042562157,channel_B,37.0
16,0.5333333333333333,57,36.95311295517237,14.713465986549263,922.9612613759011,channel_B,37.0
17,0.5666666666666667,57,36.736368052852484,14.824401917458113,979.8116241004989,channel_B,37.0
18,0.6,57,36.90028411305091,15.1859932315847,867.887355317272,channel_B,37.0
19,0.6333333333333333,57,36.25709263839945,14.44720225887519,848.8762310619843,channel_B,37.0
20,0.6666666666666666,57,35.48619399974458,14.010932308660346,929.3591946608677,channel_B,37.0
21,0.7,57,35.61135435970521,13.751853772196926,881.9297848812483,channel_B,37.0
22,0.7333333333333333,57,35.016394145528366,14.404496162036992,919.6351415731217,channel_B,37.0
26,0.8666666666666667,57,35.94090339669934,13.266806537179805,911.4744095165071,channel_B,37.0
27,0.9,57,36.17969026175253,13.676429530451287,914.8826621705716,channel_B,37.0
28,0.9333333333333333,57,38.70558408340978,15.889391357653917,901.6498448142544,channel_B,37.0
29,0.9666666666666667,57,35.184957833624814,14.43649000408117,951.8735026576619,channel_B,37.0
30,1.0,57,35.02193852343795,14.746968237070124,946.0451439912214,channel_B,37.0
31,1.0333333333333332,57,35.05385923904598,15.18288073687617,959.0480311978251,channel_B,37.0
32,1.0666666666666667,57,35.57544311913647,15.139080919579733,903.3684501437328,channel_B,37.0
33,1.1,57,35.40373068724839,15.124695839452684,808.7202995491008,channel_B,37.0
34,1.1333333333333333,57,35.777114261937314,13.97583150800181,926.41797066082,channel_B,37.0
35,1.1666666666666667,57,36.775601679793304,13.724186381190133,908.3867609053555,channel_B,37.0
36,1.2,57,36.33084984449129,13.731537688651889,891.2109410817974,channel_B,37.0
37,1.2333333333333334,57,36.69671820891215,15.258970015896844,927.5020720246711,channel_B,37.0
38,1.2666666666666666,57,27.96992925639506,17.792410834781194,914.2387306403463,channel_B,37.0
39,1.3,57,37.00526600231941,15.506795404027926,884.8859097462938,channel_B,37.0
40,1.3333333333333333,57,36.95631213897313,15.558192381055612,900.7014577906606,channel_B,37.0
41,1.3666666666666667,57,38.01041180593218,14.523051748816595,960.4471988633892,channel_B,37.0
42,1.4,57,44.43678514187441,9.514019920528092,914.291998325515,channel_B,37.0
43,1.4333333333333333,57,36.41152661199798,14.202331686746021,910.3170874153121,channel_B,37.0
44,1.4666666666666666,57,37.17174621290195,13.833799807357153,918.8179955070945,channel_B,37.0
45,1.5,57,37.73230213781779,13.17000725723517,919.813143038352,channel_B,37.0
46,1.5333333333333332,57,38.5092238647657,12.791254801464115,840.0036489805169,channel_B,37.0
47,1.5666666666666667,57,38.563638936221686,12.589388065014903,875.6866449484381,channel_B,37.0
48,1.6,57,37.97005752291207,12.9388034117816,882.3082524428398,channel_B,37.0
49,1.6333333333333333,57,37.6808762514072,12.303916389946053,812.38801086228,channel_B,37.0
50,1.6666666666666667,57,38.12359819360531,11.720213795614285,869.5377472800217,channel_B,37.0
51,1.7,57,38.281002681617665,12.774471255733642,964.5844750953731,channel_B,37.0
52,1.7333333333333334,57,38.19316562736039,12.553081764513047,836.4130890899213,channel_B,37.0
53,1.7666666666666666,57,38.68617548262581,11.923678154712585,854.8857876913355,channel_B,37.0
54,1.8,57,38.604347580278464,11.909692275099534,877.2046414137398,channel_B,37.0
55,1.8333333333333333,57,38.16231287631643,11.14335460890095,897.5449663337449,channel_B,37.0
56,1.8666666666666667,57,38.40149888128788,11.307282753924806,884.095446410672,channel_B,37.0
57,1.9,57,33.400427858436124,13.58871501306664,986.8463603093838,channel_B,37.0
58,1.9333333333333333,57,38.050965605797494,11.972141059336836,917.8823141855647,channel_B,37.0
59,1.9666666666666666,57,38.688107957147324,12.563040017710401,817.1632251910669,channel_B,37.0
60,2.0,57,38.02427611710969,11.539830003012536,880.9339188348006,channel_B,37.0
61,2.033333333333333,57,38.04100351486816,11.902857661173654,866.3637812325304,channel_B,37.0
62,2.0666666666666664,57,37.56403216846861,11.580495313040352,912.3082091753148,channel_B,37.0
63,2.1,57,38.73832901255082,12.517018749436009,878.0307461041051,channel_B,37.0
64,2.1333333333333333,57,38.59159420272513,12.906635783351563,892.7484171372671,channel_B,37.0
65,2.1666666666666665,57,38.95942382403498,13.098905130081954,874.9707440490209,channel_B,37.0
66,2.2,57,44.76568549172381,4.034621533247462,921.8309686247156,channel_B,37.0
67,2.2333333333333334,57,39.38955947774981,12.979720287313155,873.8976032056577,channel_B,37.0
68,2.2666666666666666,57,38.79299810532615,11.767017376490312,901.8077263461712,channel_B,37.0
69,2.3,57,38.93217983755966,11.275336699442244,914.0332409029465,channel_B,37.0
70,2.3333333333333335,57,39.1349629102471,10.868272026530692,833.0951701610071,channel_B,37.0
71,2.3666666666666667,57,48.03017438129041,2.1528936415541327,870.6725768586086,channel_B,37.0
72,2.4,57,37.37072637792072,10.296231047687163,834.0883487948361,channel_B,37.0
73,2.433333333333333,57,37.3050389784493,9.15340161603965,946.9299220588881,channel_B,37.0
74,2.466666666666667,57,36.95135499821622,8.86426949607496,932.5075252590287,channel_B,37.0
75,2.5,57,38.64603940462479,10.150634121599188,884.1889022966559,channel_B,37.0
76,2.533333333333333,57,38.662607463245024,9.847474385299703,874.4719825009985,channel_B,37.0
77,2.5666666666666664,57,38.735009150624094,10.541563487954626,932.4885512473326,channel_B,37.0
78,2.6,57,37.67075068801553,10.033573781660655,948.7070661571638,channel_B,37.0
79,2.6333333333333333,57,37.424709515210054,9.055553723015679,852.1701111775051,channel_B,37.0
80,2.6666666666666665,57,37.6589734439141,9.335256244551218,850.1178793450725,channel_B,37.0
81,2.7,57,37.65910820567077,9.990527355496745,958.5800398922713,channel_B,37.0
82,2.7333333333333334,57,38.2472148047841,10.429997906132563,893.2805372100602,channel_B,37.0
83,2.7666666666666666,57,38.25817815980131,10.795240703075782,853.1626988336159,channel_B,37.0
84,2.8,57,37.83809350473622,11.430732496192599,940.8635943749468,channel_B,37.0
85,2.8333333333333335,57,38.278134475650916,10.833685031772191,893.3305568005932,channel_B,37.0
86,2.8666666666666667,57,37.50119585233092,10.81287859439906,899.7222965683811,channel_B,37.0
87,2.9,57,38.65776926863669,11.201555004646368,896.274046184974,channel_B,37.0
88,2.933333333333333,57,38.865789293364784,11.507779256731832,892.1074476668041,channel_B,37.0
89,2.966666666666667,57,38.761792298428425,11.145428108235565,882.564856110183,channel_B,37.0
90,3.0,57,38.77458234476823,11.291622589666165,866.3445857309534,channel_B,37.0
91,3.033333333333333,57,38.43711171309376,11.934101655934276,952.0048132907981,channel_B,37.0
92,3.0666666666666664,57,39.06918593008129,12.275137329363805,847.0734923788789,channel_B,37.0
93,3.1,57,39.112104007538214,11.940312049834816,948.5862672008535,channel_B,37.0
94,3.1333333333333333,57,40.527817205216536,12.463033542529237,905.3646808212686,channel_B,37.0
95,3.1666666666666665,57,40.60286654633779,12.251944783102775,871.9290889244882,channel_B,37.0
96,3.2,57,43.30547707815579,13.695028451803376,794.6002737797079,channel_B,37.0
97,3.2333333333333334,57,41.116771772951104,12.02381977112602,908.2158665870426,channel_B,37.0
98,3.2666666666666666,57,41.966974126271644,11.500250283070741,898.0498343454019,channel_B,37.0
99,3.3,57,41.28893432261692,11.718536075039765,914.8233437623611,channel_B,37.0
100,3.3333333333333335,57,40.8022468695961,11.715575991100282,968.6055939301938,channel_B,37.0
101,3.3666666666666667,57,40.18620790074338,11.19215910642467,931.0767818469823,channel_B,37.0
102,3.4,57,39.08769303167347,10.216305058255559,887.1025789424561,channel_B,37.0
108,3.6,57,40.13723387197677,13.500881498402798,908.1097522801707,channel_B,37.0
