frame,time_s,particle_id,x_um,y_um,intensity,channel_id,temperature
0,0.0,72,20.366319521501037,37.89491414342362,762.3306311147294,channel_B,37.0
1,0.03333333333333333,72,20.202351106568834,37.06468490907725,861.3469006740679,channel_B,37.0
2,0.06666666666666667,72,19.14746263816287,36.65363815965336,884.2482593516665,channel_B,37.0
3,0.1,72,18.537608753847927,36.63887769291799,829.5309765877649,channel_B,37.0
4,0.13333333333333333,72,18.151073606334624,36.369663946358024,849.927281358243,channel_B,37.0
5,0.16666666666666666,72,18.521555955776066,36.807819670014275,825.9834069263549,channel_B,37.0
6,0.2,72,18.97732395086793,36.42146185116142,868.2525607596998,channel_B,37.0
7,0.23333333333333334,72,18.488148338582658,35.44947900787179,855.5219455465411,channel_B,37.0
8,0.26666666666666666,72,17.963804311780738,35.240916088200805,877.0009097124855,channel_B,37.0
9,0.3,72,17.37009342393882,35.07083139521216,826.9505830687693,channel_B,37.0
10,0.3333333333333333,72,16.480393153646105,35.36145094159998,879.7802879611005,channel_B,37.0
11,0.36666666666666664,72,16.17798841808493,35.58076208297098,939.5860275603593,channel_B,37.0
12,0.4,72,17.25701157935212,34.94490242562259,816.3201609477969,channel_B,37.0
13,0.43333333333333335,72,15.638480482406939,38.45517871878484,853.9784256405565,channel_B,37.0
14,0.4666666666666667,72,17.53082350021064,33.41906659324121,906.2077926580018,channel_B,37.0
15,0.5,72,16.74601031758264,33.803056605103826,958.9160860115361,channel_B,37.0
16,0.5333333333333333,72,17.126555745477027,33.652767982796504,878.8396848410401,channel_B,37.0
17,0.5666666666666667,72,17.712523262783083,33.542999720072146,863.4944892684017,channel_B,37.0
18,0.6,72,17.735838362745028,32.71648517137364,912.2730049043232,channel_B,37.0
19,0.6333333333333333,72,26.16413611977277,34.66795331458702,868.0942822427841,channel_B,37.0
20,0.6666666666666666,72,17.35268123923387,32.936784907930196,862.6426943941542,channel_B,37.0
21,0.7,72,17.245920594176358,32.305938023287105,893.6221023192826,channel_B,37.0
22,0.7333333333333333,72,17.47338477490324,33.822383994885065,900.4866243254792,channel_B,37.0
23,0.7666666666666666,72,17.855079701259783,33.69168194757999,932.8119051429578,channel_B,37.0
24,0.8,72,17.63886263656398,34.52040340199383,817.7018530880742,channel_B,37.0
25,0.8333333333333334,72,18.074180894144586,34.7957249688089,895.1096695073593,channel_B,37.0
26,0.8666666666666667,72,18.583814925787706,34.366663449668195,867.4032597078964,channel_B,37.0
27,0.9,72,18.071583774584834,34.081308255715236,784.9440032991686,channel_B,37.0
28,0.9333333333333333,72,18.432479501360593,33.807265682694776,755.6830146410897,channel_B,37.0
29,0.9666666666666667,72,17.660385795566242,34.07629258287241,848.891547194712,channel_B,37.0
30,1.0,72,17.162569949070527,34.51567888995527,858.5413990995951,channel_B,37.0
31,1.0333333333333332,72,16.30469943853752,35.08242586983172,894.2677826171623,channel_B,37.0
32,1.0666666666666667,72,16.339752585130444,33.4462433158446,888.9436566547831,channel_B,37.0
33,1.1,72,16.177393842787353,34.04095300231249,876.1199201267345,channel_B,37.0
34,1.1333333333333333,72,17.121421822742906,34.382966060205106,883.9329909326271,channel_B,37.0
35,1.1666666666666667,72,17.16146200035774,34.11015029471927,871.7088636482757,channel_B,37.0
36,1.2,72,17.451855671564793,34.14829564162429,789.2921207444933,channel_B,37.0
37,1.2333333333333334,72,17.433712364891342,34.45866883475983,901.6797095040421,channel_B,37.0
38,1.2666666666666666,72,17.78371215637092,34.111223784303334,832.7697533228235,channel_B,37.0
39,1.3,72,14.416359383923165,29.99235623313166,872.257492226735,channel_B,37.0
